-248.942,-105.962,1009.38
-259.465,-104.304,994.792
-254.513,-84.5011,1062.21
-257.811,-71.448,1061.39
-261.507,-59.8155,1046.67
-247.91,-90.1311,1061.04
-239.306,-94.2955,1059.21
-174.188,-84.6968,1116.59
-177.161,-83.4973,1101.7
-177.533,-75.7665,1077.47
-182.319,-83.685,1078.43
-184.573,-95.4481,1102.92
-189.437,-91.7038,1079.78
-181.868,-98.0676,1117.05
-178.714,-101.121,1133.51
-179.307,-30.2444,1078.05
-185.55,-25.097,1078.71
-186.874,-28.8967,1064.4
-180.615,-34.3024,1063.73
-195.364,-24.0976,1065.47
-192.241,-19.0985,1091.03
-193.972,-20.6756,1079.74
-187.752,-33.7503,1049.73
-196.44,-28.3323,1050.85
-176.658,-56.0374,1063.08
-181.413,-39.5121,1049.06
-178.674,-78.1265,1063.59
-177.328,-60.1619,1048.87
-252.641,-56.9654,1073.91
-247.78,-47.459,1073.11
-251.968,-50.2279,1059.45
-253.078,-68.8313,1075.35
-257.157,-58.6078,1060.23
-240.045,-38.2558,1072.28
-243.985,-41.5423,1058.41
-236.623,-35.0802,1086
-250.439,-80.2831,1076.16
-183.798,-85.0605,1064.63
-179.073,-80.9426,1049.66
-191.321,-91.9813,1066.06
-184.671,-87.2853,1050.79
-192.82,-93.3651,1052.33
-240.705,-83.4992,1088.62
-244.074,-85.8773,1074.84
-232.768,-88.3976,1086.67
-236.431,-86.7114,1111.56
-235.836,-90.3629,1072.89
-228.878,-92.8204,1109.95
-233.866,-88.6651,1127.18
-231.505,-90.4633,1141.56
-226.638,-95.621,1125.12
-224.398,-98.4216,1140.3
-183.407,-48.8216,1020.66
-179.086,-68.2351,1021.18
-180.727,-70.7202,1010.01
-186.758,-51.852,998.695
-193.58,-45.6314,999.52
-189.973,-42.5216,1021.37
-182.184,-44.7323,1034.54
-177.955,-64.4587,1034.81
-203.031,-39.5907,1000.84
-199.059,-36.1832,1022.61
-188.635,-38.6334,1035.21
-196.231,-47.5734,986.138
-205.79,-41.9476,987.215
-189.358,-53.5021,985.523
-182.368,-73.2053,998.838
-183.166,-83.9832,999.379
-185.039,-76.0426,984.968
-180.389,-87.4546,1022.39
-179.415,-84.0927,1035.86
-197.554,-32.6156,1036.39
-259.14,-54.4834,1032.6
-261.867,-55.4093,1010.16
-253.188,-48.0557,1008.67
-262.919,-56.2081,995.683
-255.992,-52.6355,1045.9
-250.71,-46.8528,1031.22
-247.765,-44.5409,1044.63
-192.12,-55.2546,971.534
-195.248,-56.98,960.749
-201.696,-51.8509,961.799
-187.71,-78.8798,971.099
-198.938,-49.5561,972.475
-210.728,-47.1624,963.124
-208.492,-44.2561,973.869
-204.862,-54.4857,949.54
-213.268,-50.4641,950.917
-198.803,-58.9404,948.495
-207.604,-57.3379,939.507
-215.488,-53.8579,940.673
-201.868,-61.2746,938.655
-193.756,-83.0419,947.522
-193.819,-105.467,956.566
-196.11,-106.766,948.162
-201.67,-69.8822,933.181
-197.045,-85.2813,935.99
-187.905,-100.544,980.47
-189.649,-103.104,971.862
-269.777,-63.853,983.022
-263.922,-56.9692,981.89
-269.454,-65.6441,970.289
-269.143,-67.3681,958.033
-268.627,-69.3427,947.496
-270.217,-86.1429,958.622
-263.83,-60.185,957.526
-263.633,-62.3375,946.428
-256.01,-52.9256,956.735
-256.328,-55.3834,945.209
-263.875,-58.6123,969.441
-254.217,-48.8856,994.646
-255.261,-49.7276,980.419
-266.684,-101.012,983.526
-266.275,-106.2,958.66
-266.386,-104.795,965.395
-269.46,-90.8856,934.085
-265.892,-108.549,946.58
-205.894,-64.3406,925.729
-209.07,-69.4384,913.607
-214.361,-66.2345,913.641
-203.114,-75.9306,925.093
-211.074,-60.9478,926.809
-221.358,-63.5299,914.152
-218.212,-58.0226,928.101
-217.221,-70.8342,902.185
-212.246,-74.5363,901.485
-223.817,-67.8331,903.253
-220.354,-76.1272,889.297
-226.889,-73.2068,889.686
-208.17,-94.6724,901.166
-215.177,-79.7492,889.609
-204.252,-91.0966,912.812
-210.971,-113.209,901.901
-215.11,-115.165,888.848
-208.139,-111.797,910.426
-215.152,-101.329,879.644
-200.334,-87.5207,924.457
-199.487,-107.991,937.274
-203.227,-109.348,925.214
-267.946,-71.9482,933.593
-263.615,-68.7755,919.302
-267.77,-74.8359,920.592
-263.404,-64.8342,933.555
-267.619,-77.3191,909.413
-269.81,-94.6085,910.296
-264.387,-75.7296,896.675
-267.978,-80.3677,898.4
-263.768,-71.6272,908.99
-258.098,-66.1817,908.433
-259.266,-71.5797,894.62
-256.657,-57.9255,933.288
-257.564,-63.1204,917.649
-265.509,-110.897,934.5
-265.963,-112.275,920.648
-271.054,-98.4405,888.619
-267.17,-114.341,898.135
-266.291,-113.268,910.662
-217.77,-84.3598,879.106
-220.509,-86.9463,867.705
-225.325,-83.1347,867.997
-222.747,-80.1698,879.454
-217.214,-102.018,871.046
-231.52,-80.1487,868.618
-229.008,-76.9141,880.327
-226.337,-84.2993,863.497
-232.428,-81.3177,864.387
-221.673,-88.0458,862.859
-227.982,-85.9424,855.758
-234.086,-83.272,856.37
-219.276,-102.708,862.448
-223.327,-89.2732,855.476
-219.8,-116.668,871.044
-221.503,-116.855,863.064
-222.659,-103.704,846.685
-216.492,-108.891,879.954
-268.337,-83.4163,887.388
-264.896,-79.1052,886.542
-266.449,-83.2742,876.945
-269.755,-86.9401,879.072
-271.172,-90.4638,870.757
-268.411,-87.9326,866.272
-272.994,-93.8132,863.205
-273.057,-103.397,871.675
-267.587,-86.3277,869.916
-263.623,-84.4342,863.649
-262.537,-82.2398,868.905
-260.024,-75.0816,885.659
-261.664,-79.7539,874.723
-269.011,-116.794,878.734
-267.818,-115.132,888.898
-275.858,-108.314,856.237
-269.812,-117.911,871.907
-224.981,-90.5006,848.092
-231.75,-89.8507,840.11
-229.409,-87.3668,849.049
-227.32,-92.5685,839.705
-237.694,-87.6843,840.928
-235.407,-84.8283,849.985
-233.816,-92.0422,832.224
-229.659,-94.6364,831.318
-235.631,-96.1938,819.922
-241.753,-94.5857,820.283
-239.632,-90.1037,833.256
-228.367,-101.428,830.964
-231.203,-98.4111,820.058
-227.075,-108.22,830.609
-224.287,-117.726,847.253
-229.355,-114.529,813.02
-227.67,-120.977,835.909
-229.064,-122.316,831.234
-274.816,-97.1625,855.652
-270.983,-92.9459,854.889
-271.66,-94.1357,849.679
-275.333,-98.0849,850.827
-276.588,-100.326,839.102
-278.77,-102.739,831.471
-278.133,-110.998,840.033
-275.729,-99.5045,829.578
-273.088,-96.645,838.689
-271.5,-96.3416,827.286
-268.228,-92.8878,838.087
-269.625,-90.3003,860.896
-265.654,-88.5383,853.82
-266.589,-90.1189,848.102
-272.596,-120.96,856.403
-274.2,-121.873,848
-280.716,-113.678,831.242
-275.676,-122.712,840.272
-232.174,-100.783,812.983
-230.357,-104.958,804.588
-236.569,-98.339,813.566
-235.172,-102.995,802.57
-242.712,-96.6113,814.42
-242.297,-101.25,801.701
-233.775,-107.651,791.574
-241.952,-105.105,791.133
-231.691,-112.947,779.87
-240.735,-110.535,777.169
-227.626,-111.235,791.967
-225.297,-115.933,783.15
-227.219,-119.058,802.458
-225.083,-123.586,791.896
-226.989,-135.573,791.875
-223.598,-139.504,778.457
-219.991,-132.548,771.054
-228.829,-132.822,800.361
-222.175,-122.232,771.329
-230.764,-126.245,820.095
-231.733,-128.483,813.749
-281.676,-105.953,821.309
-280.223,-104.346,826.39
-278.37,-102.364,820.467
-281.578,-105.287,815.793
-283.381,-107.708,819.085
-282.182,-109.201,821.665
-297.234,-121.962,801.014
-296.714,-131.709,801.868
-287.743,-121.445,815.63
-294.515,-117.076,796.948
-301.763,-123.795,786.745
-289.455,-113.958,811.161
-304.087,-128.79,792.948
-287.277,-110.481,807.492
-289.149,-111.672,792.34
-296.317,-118.139,779.153
-273.843,-98.8142,819.553
-278.231,-102.5,811.752
-277.202,-101.1,824.495
-283.298,-116.359,822.45
-281.22,-127.355,822.625
-278.521,-125.095,831.215
-287.827,-135.222,810.183
-293.021,-141.407,800.4
-300.659,-136.121,796.371
-185.506,-90.0424,1037.07
-186.87,-93.0149,1023.64
-183.964,-94.7611,999.919
-190.784,-99.9865,1001.03
-185.934,-97.6527,990.195
-192.434,-102.333,992.846
-200.508,-104.295,1002.47
-196.121,-97.9492,1025.29
-194.298,-95.4796,1038.7
-260.681,-106.082,982.364
-260.863,-110.917,958.062
-260.8,-109.255,966.418
-252.182,-110.189,980.78
-250.63,-108.164,994.48
-260.793,-112.925,947.441
-253.358,-114.584,957.108
-252.864,-112.738,967.051
-194.389,-105.114,983.143
-196.462,-108.062,972.859
-199.957,-110.017,958.943
-202.362,-111.363,949.365
-208.829,-113.615,961.676
-211.018,-115.185,950.858
-205.094,-112.298,939.497
-206.314,-111.812,974.103
-203.866,-108.642,986.064
-260.707,-115.389,934.414
-261.855,-118.247,910.373
-261.349,-116.988,920.965
-254.215,-118.745,934.04
-253.705,-116.266,947.781
-262.788,-119.498,898.269
-256.064,-122.025,909.763
-255.201,-120.495,921.089
-208.677,-113.523,926.557
-212.71,-115.315,912.528
-215.49,-116.551,902.856
-218.979,-118.021,890.502
-221.857,-119.617,904.149
-219.215,-118.617,914.819
-215.894,-117.36,928.234
-212.923,-116.035,942.019
-263.558,-120.53,888.276
-265.678,-122.677,871.307
-264.713,-121.7,879.032
-258.279,-124.662,887.3
-257.2,-123.378,898.24
-268.456,-124.957,855.861
-260.493,-126.374,870.403
-259.386,-125.518,878.85
-217.832,-116.452,880.263
-221.705,-119.17,880.852
-225.537,-120.323,863.911
-223.718,-119.776,871.953
-228.57,-122.022,848.418
-231.397,-123.347,864.97
-229.439,-122.506,873.433
-224.808,-120.693,892.467
-227.506,-121.677,881.784
-274.318,-128.913,830.899
-270.065,-125.914,847.65
-271.571,-126.809,839.968
-263.23,-128.082,855.065
-268.886,-132.074,829.988
-266.232,-130.132,839.361
-264.774,-129.136,846.988
-231.256,-124.787,838.07
-232.755,-126.329,832.296
-236.596,-128.037,840.324
-238.061,-129.774,833.54
-234.279,-129.626,821.824
-234.578,-125.645,849.666
-283.049,-137.288,808.952
-277.04,-130.999,821.91
-288.724,-143.227,796.713
-299.041,-148.509,789.955
-271.475,-133.968,820.845
-277.183,-138.709,806.922
-293.519,-147.967,786.973
-282.892,-143.45,792.999
-286.887,-146.315,783.637
-235.35,-131.943,814.466
-233.43,-136.272,800.482
-232.225,-138.99,791.702
-229.859,-142.895,777.868
-239.419,-144.963,776.817
-240.1,-141.357,791.559
-240.238,-138.987,800.387
-239.399,-132.638,823.517
-240.474,-134.94,815.462
-43.8786,10.1554,1364.07
-46.2025,10.755,1361.91
-47.0831,10.5455,1364.09
-39.7822,10.7217,1360.26
-49.229,8.82427,1367.58
-35.8703,9.26047,1364.25
-39.568,6.15442,1370.04
-73.7486,17.8629,1336.32
-74.1549,14.6,1345.53
-69.0892,16.6606,1340.65
-68.1148,20.5837,1331.39
-76.34,18.1482,1333.97
-77.2237,17.3944,1336.29
-67.3486,18.8277,1336.37
-79.0889,15.3708,1341.36
-63.1694,19.4577,1336.41
-53.7871,15.9531,1345.98
-51.9244,20.2132,1336.62
-61.5313,21.4066,1331.19
-66.097,20.1243,1333.44
-56.3042,21.8147,1331.39
-58.8136,14.0091,1350.19
-30.7904,3.48686,1372.8
-28.1227,8.11812,1364.49
-31.397,9.782,1360.66
-25.7106,-2.28676,1381.35
-20.3298,-2.93973,1381.12
-22.3677,-0.0480112,1376.77
-29.692,-4.96619,1385.24
-24.9042,-4.70285,1384.04
-31.194,-1.61797,1381.65
-35.5829,2.45563,1375.57
-37.1278,-0.85264,1381.96
-34.5215,-5.53673,1386.73
-52.1532,11.1627,1364.11
-56.9258,11.9083,1360.08
-60.504,11.7113,1364.28
-54.231,7.35114,1370.8
-49.2178,11.5331,1359.11
-85.1779,16.3221,1336.22
-96.2801,14.7177,1336.3
-89.5434,14.1516,1341.57
-91.4754,16.5346,1330.79
-83.7524,18.9643,1327.27
-39.9779,1.4265,1378.57
-43.136,-0.36069,1382.34
-39.1138,-6.46801,1388.32
-59.0999,-139.464,1364.87
-56.8444,-132.159,1376.05
-64.1258,-133.305,1369.15
-68.148,-133.938,1365.34
-54.858,-144.71,1360.86
-49.7781,-143.64,1364.84
-47.822,-136.647,1377.01
-71.6872,-141.221,1354.97
-40.9412,-146.604,1364.92
-42.8538,-140.783,1373.35
-48.2347,-148.856,1359.02
-85.438,-151.148,1336.92
-85.586,-159.09,1328.78
-74.1876,-156.87,1338.04
-91.6596,-151.951,1331.86
-87.0497,-143.366,1342.89
-95.9129,-144.603,1335.92
-78.8476,-149.76,1342.08
-105.411,-145.357,1327.93
-91.1683,-136.118,1346.84
-104.895,-137.418,1335.81
-42.8381,-135.402,1382.37
-49.563,-131.013,1382.95
-45.4581,-130.393,1387.95
-40.6704,-134.709,1385.78
-35.9294,-137.926,1381.86
-29.2698,-139.441,1381.46
-29.8387,-134.293,1394.98
-33.5456,-142.065,1375.4
-108.874,-129.929,1340.04
-113.552,-130.295,1336.29
-109.351,-137.612,1331.88
-68.0882,-126.725,1373.19
-76.8523,-127.423,1365.72
-75.739,-134.657,1359.24
-56.0297,-125.764,1383.46
-49.1519,-125.502,1390.38
-151.057,-138.13,1194.64
-132.965,-176.818,1194.59
-145.036,-159.902,1226.59
-156.237,-129.564,1226.37
-156.82,-116.126,1226.46
-155.653,-143.002,1226.28
-148.266,-142.87,1156.63
-156.415,-68.7949,1194.68
-154.109,-78.6312,1156.85
-150.307,-89.7669,1118.32
-144.228,-149.452,1117.97
-129.066,-178.785,1156.65
-154.459,-37.2715,1194.61
-149.125,-20.9155,1156.9
-143.998,-36.8383,1118.53
-158.983,-66.3214,1226.78
-158.124,-48.3506,1226.82
-157.987,-89.2496,1226.63
-100.275,-211.478,1156.8
-102.798,-215.641,1194.35
-100.492,-212.335,1227.59
-134.419,-176.802,1226.89
-123.941,-180.12,1118.17
-96.5466,-204.21,1118.84
-157.863,-66.5807,1241.65
-157.287,-82.253,1240.68
-155.266,-132.184,1240.99
-154.678,-147.059,1240.92
-95.3748,-204.084,1257.71
-131.193,-175.933,1256.46
-145.597,-159.23,1241.77
-75.9284,-224.879,1193.35
-74.0505,-219.984,1227.3
-49.9399,-222.122,1192.52
-75.1954,-222.851,1156.7
-50.374,-224.612,1156.61
-73.6726,-217.848,1119.59
-49.0323,-218.335,1227
-70.2418,-210.901,1258.47
-24.7023,-218.139,1192.79
-24.3412,-216.963,1227.27
0,-217.456,1156.95
0,-212.099,1193.4
-25.1119,-222.243,1156.74
-50.4346,-224.256,1120.2
-25.3348,-224.784,1120.2
-47.0751,-211.12,1259.03
-23.4553,-212.761,1259.38
0,-214.293,1227.66
24.7023,-218.139,1192.79
24.3412,-216.963,1227.27
25.3348,-224.784,1120.2
25.1119,-222.243,1156.74
0,-222.535,1120
0,-213.864,1259.65
23.4553,-212.761,1259.38
-152.504,-5.74815,1194.54
-157.266,-30.3797,1226.86
-129.625,-2.82128,1156.73
-156.407,-12.4089,1226.9
-155.548,5.56192,1226.94
-132.753,8.76435,1194.2
-125.22,-15.6678,1118.68
-100.396,13.9972,1156.53
-97.1825,2.71256,1118.95
-134.857,16.5237,1227.11
-102.8,23.5155,1193.68
-103.122,27.5006,1227.28
-143.667,14.9826,1245.59
-133.243,19.0832,1242.19
-153.536,9.84596,1241.95
-154.506,-5.95946,1241.25
-76.3052,30.0963,1193.33
-75.9375,32.21,1227.14
-75.6825,23.6046,1156.7
-50.3772,26.6639,1156.92
-74.4427,14.9914,1119.55
-49.7713,31.221,1193.13
-48.9853,32.6156,1227.11
-73.3767,31.9421,1257.93
-99.8544,28.9469,1257.79
-24.5444,25.7644,1193.21
-24.9256,19.5114,1156.93
-50.5572,19.63,1120.09
0,8.71884,1156.91
-25.0938,11.7304,1120.13
-24.1362,28.0122,1227.46
0,17.6658,1193.4
0,21.276,1227.93
-23.3299,27.4901,1258.84
-47.403,31.786,1258.16
24.1362,28.0122,1227.46
24.5444,25.7644,1193.21
24.9256,19.5114,1156.93
25.0938,11.7304,1120.13
0,-0.80728,1120
23.3299,27.4901,1258.84
0,21.5706,1259.65
-21.9723,-135.238,1423.22
-21.2321,-138.953,1428.13
-23.7162,-136.635,1429.59
-23.9417,-134.215,1417.89
-21.0703,-136.368,1416.42
-19.2935,-137.674,1421.8
-24.7141,-132.748,1424.59
-18.5413,-138.25,1415.13
-17.0717,-140.036,1420.61
-18.6372,-141.365,1426.58
-23.2686,-134.752,1409.76
-20.2261,-136.203,1408.84
-26.5465,-132.861,1410.85
-25.915,-134.567,1403.81
-22.5512,-135.708,1402.28
-26.701,-131.682,1419.5
-29.6546,-130.097,1411.94
-29.2734,-132.796,1405.56
-23.1941,-144.671,1430.12
-25.7645,-142.178,1431.91
-16.2753,-143.603,1425.29
-20.2231,-147.057,1428.51
-29.677,-128.971,1421.33
-32.866,-126.917,1413.09
-32.2371,-129.868,1407.39
-27.8348,-130.157,1426.09
-26.3524,-134.172,1431.21
-28.2602,-139.495,1433.9
0,-144.178,1418.08
0,-148.722,1422.53
-2.97264,-148.403,1422.61
2.97264,-148.403,1422.61
-2.76432,-144.01,1418.03
0,-141.517,1410.85
2.76432,-144.01,1418.03
0,-140.186,1407.23
3.18408,-141.311,1410.92
-3.17428,-141.374,1411.09
-3.40688,-139.878,1407.15
3.40688,-139.878,1407.15
0,-138.717,1398.16
-6.79437,-139.472,1407.14
-4.09694,-138.572,1398.18
-6.30036,-141.19,1411.51
-5.90134,-147.98,1422.77
-5.5587,-143.77,1418.08
-6.63983,-154.196,1424.63
-3.37889,-154.739,1424.37
0,-155.145,1424.17
3.37889,-154.739,1424.37
-11.3238,-142.795,1418.8
-14.4817,-141.759,1419.63
-12.4555,-140.351,1412.93
-13.9266,-145.281,1424.34
-9.39171,-140.888,1412.12
-8.42263,-143.432,1418.33
-11.3113,-146.46,1423.59
-8.64861,-147.359,1423.08
-10.147,-138.905,1407.28
-13.4848,-138.128,1407.6
-11.818,-137.836,1399.15
-8.08058,-138.341,1398.52
-15.7177,-139.585,1413.94
-16.9755,-137.373,1408.14
-15.4333,-137.178,1399.97
-12.2608,-152.171,1425.59
-14.7436,-150.824,1426.26
-9.55352,-153.312,1425.04
-19.0808,-136.593,1400.98
-17.2613,-149.17,1427.17
-160.784,-137.139,1255.8
-160.641,-133.851,1255.85
-157.436,-137.135,1255.7
-159.108,-139.404,1255.72
-159.645,-138.207,1258.87
-161.969,-134.073,1255.97
-160.987,-135.283,1253.09
-157.432,-141.67,1255.64
-154.047,-141.548,1255.68
-155.567,-146.392,1255.61
-156.292,-142.564,1257.97
-157.434,-138.851,1255.68
-157.498,-65.7019,1256.65
-157.496,-65.4984,1256.65
-157.085,-65.6023,1256.59
-157.669,-65.4997,1256.83
-157.678,-65.6966,1256.83
-157.244,-66.086,1256.61
-157.498,-66.1647,1256.64
-157.689,-65.1064,1256.84
-157.493,-65.0921,1256.66
-157.704,-65.4494,1256.35
-151.669,-145.684,1280.35
-156.839,-136.9,1280.09
-156.226,-141.411,1268.07
-144.877,-151.517,1281.33
-142.491,-146.628,1292.4
-146.505,-138.291,1295.79
-147.182,-149.709,1276.61
-143.338,-156.336,1272.12
-138.909,-152.754,1288.17
-136.877,-159.59,1282.43
-163.372,-130.442,1256.18
-163.665,-128.83,1252.75
-161.19,-133.427,1250.38
-161.117,-132.672,1264.43
-165.38,-127.219,1256.35
-159.37,-134.398,1270.83
-156.192,-129.397,1292.47
-163.531,-127.254,1280.52
-153.702,-151.115,1255.57
-149.268,-156.003,1255.75
-150.316,-152.82,1260.97
-155.153,-143.458,1260.3
-153.885,-146.041,1255.63
-152.874,-145.245,1264.97
-154.19,-149.087,1248.25
-156.744,-66.84,1256.52
-157.121,-66.2709,1256.59
-156.7,-66.1557,1256.52
-156.707,-67.8743,1256.51
-157.496,-67.8765,1256.62
-156.884,-66.8076,1254.66
-157.497,-66.8422,1256.63
-142.447,-163.524,1256.01
-105.45,-182.227,1283.47
-117.505,-174.973,1283.15
-125.023,-161.624,1294.2
-108.632,-173.286,1293.94
-90.3069,-191.34,1283.88
-66.8962,-196.779,1284.71
-79.4513,-176.514,1309.21
-44.0664,-198.216,1285.4
-59.3124,-180.06,1309.72
-21.904,-200.114,1285.8
-38.3694,-182.202,1310.15
0,-201.472,1286.13
-19.0086,-183.156,1310.39
21.904,-200.114,1285.8
0,-183.568,1310.57
-161.536,9.8139,1258.63
-158.895,10.8531,1264.92
-156.922,10.4512,1257.79
-156.979,2.90363,1257.68
-161.169,2.66979,1258.46
-166.554,9.00197,1258.45
-164.521,9.84689,1266.45
-162.039,6.79464,1252.16
-152.248,2.87936,1256.91
-151.781,10.1244,1256.95
-154.036,11.5619,1262.76
-151.523,14.13,1256.97
-142.397,16.0407,1282.79
-147.892,13.8723,1287.28
-137.883,16.3301,1287.5
-147.729,13.9887,1273.61
-151.192,13.8835,1283.25
-142.183,17.0073,1269.72
-132.843,19.8846,1282.46
-156.364,11.8487,1270.94
-160.222,11.6331,1283.37
-152.421,11.4437,1295.36
-174.659,6.88824,1258.12
-167.11,6.86917,1252.62
-162.921,10.5115,1272.75
